"id","BP","FLCΣ","item","response","res"
76,0.73,0.88,"item2",2,0
76,0.73,0.88,"item3",2,0
76,0.73,0.88,"item4",3,0
76,0.73,0.88,"item5",3,0
76,0.73,0.88,"item6",2,0
76,0.73,0.88,"item7",1,0
76,0.73,0.88,"item8",1,0
76,0.73,0.88,"item9",1,0
76,0.73,0.88,"item10",2,0
76,0.73,0.88,"item11",2,0
76,0.73,0.88,"item12",2,0
76,0.73,0.88,"item13",1,0
76,0.73,0.88,"item14",1,0
76,0.73,0.88,"item15",1,0
76,0.73,0.88,"item16",1,0
76,0.73,0.88,"item17",1,0
76,0.73,0.88,"item18",2,0
77,0.94,5.92,"item1",3,0
77,0.94,5.92,"item2",3,0
77,0.94,5.92,"item3",3,0
77,0.94,5.92,"item4",2,0
77,0.94,5.92,"item5",2,0
77,0.94,5.92,"item6",1,0
77,0.94,5.92,"item7",1,0
77,0.94,5.92,"item8",1,0
77,0.94,5.92,"item9",2,0
77,0.94,5.92,"item10",2,0
77,0.94,5.92,"item11",1,0
77,0.94,5.92,"item12",1,0
77,0.94,5.92,"item13",1,0
77,0.94,5.92,"item14",1,0
77,0.94,5.92,"item15",1,0
77,0.94,5.92,"item16",1,0
77,0.94,5.92,"item17",1,0
77,0.94,5.92,"item18",1,0
79,0.4,0.49,"item1",3,0
79,0.4,0.49,"item2",3,0
79,0.4,0.49,"item3",3,0
79,0.4,0.49,"item4",2,0
79,0.4,0.49,"item5",2,0
79,0.4,0.49,"item6",2,0
79,0.4,0.49,"item7",2,0
79,0.4,0.49,"item8",2,0
79,0.4,0.49,"item9",2,0
79,0.4,0.49,"item10",2,0
79,0.4,0.49,"item11",2,0
79,0.4,0.49,"item12",2,0
79,0.4,0.49,"item13",2,0
79,0.4,0.49,"item14",3,0
79,0.4,0.49,"item15",2,0
79,0.4,0.49,"item16",2,0
79,0.4,0.49,"item17",1,0
79,0.4,0.49,"item18",2,0
82,1.03,1.04,"item1",2,0
82,1.03,1.04,"item2",2,0
82,1.03,1.04,"item3",3,0
82,1.03,1.04,"item4",3,0
82,1.03,1.04,"item5",2,0
82,1.03,1.04,"item6",2,0
82,1.03,1.04,"item7",3,0
82,1.03,1.04,"item8",2,0
82,1.03,1.04,"item9",3,0
82,1.03,1.04,"item10",3,0
82,1.03,1.04,"item11",3,0
82,1.03,1.04,"item12",3,0
82,1.03,1.04,"item13",3,0
82,1.03,1.04,"item14",3,0
82,1.03,1.04,"item15",3,0
82,1.03,1.04,"item16",2,0
82,1.03,1.04,"item17",3,0
82,1.03,1.04,"item18",2,0
87,0.56,0.83,"item1",2,0
87,0.56,0.83,"item2",2,0
87,0.56,0.83,"item3",2,0
87,0.56,0.83,"item4",2,0
87,0.56,0.83,"item5",2,0
87,0.56,0.83,"item6",2,0
87,0.56,0.83,"item7",2,0
87,0.56,0.83,"item8",2,0
87,0.56,0.83,"item9",2,0
87,0.56,0.83,"item10",2,0
87,0.56,0.83,"item11",2,0
87,0.56,0.83,"item12",2,0
87,0.56,0.83,"item13",2,0
87,0.56,0.83,"item14",2,0
87,0.56,0.83,"item15",2,0
87,0.56,0.83,"item16",2,0
87,0.56,0.83,"item17",1,0
87,0.56,0.83,"item18",1,0
88,0.41,1.27,"item1",2,0
88,0.41,1.27,"item2",2,0
88,0.41,1.27,"item3",2,0
88,0.41,1.27,"item4",2,0
88,0.41,1.27,"item5",2,0
88,0.41,1.27,"item6",1,0
88,0.41,1.27,"item7",2,0
88,0.41,1.27,"item8",1,0
88,0.41,1.27,"item9",1,0
88,0.41,1.27,"item10",1,0
88,0.41,1.27,"item11",2,0
88,0.41,1.27,"item12",1,0
88,0.41,1.27,"item13",1,0
88,0.41,1.27,"item14",1,0
88,0.41,1.27,"item15",1,0
88,0.41,1.27,"item16",1,0
88,0.41,1.27,"item17",1,0
88,0.41,1.27,"item18",2,0
91,0.57,1.51,"item1",2,0
91,0.57,1.51,"item2",2,0
91,0.57,1.51,"item3",2,0
91,0.57,1.51,"item4",2,0
91,0.57,1.51,"item5",2,0
91,0.57,1.51,"item6",2,0
91,0.57,1.51,"item7",3,0
91,0.57,1.51,"item8",3,0
91,0.57,1.51,"item9",2,0
91,0.57,1.51,"item10",3,0
91,0.57,1.51,"item11",3,0
91,0.57,1.51,"item12",3,0
91,0.57,1.51,"item13",3,0
91,0.57,1.51,"item14",2,0
91,0.57,1.51,"item15",2,0
91,0.57,1.51,"item16",2,0
91,0.57,1.51,"item17",2,0
91,0.57,1.51,"item18",2,0
94,0.43,0.37,"item1",2,0
94,0.43,0.37,"item2",3,0
94,0.43,0.37,"item3",3,0
94,0.43,0.37,"item4",2,0
94,0.43,0.37,"item5",2,0
94,0.43,0.37,"item6",1,0
94,0.43,0.37,"item7",1,0
94,0.43,0.37,"item8",1,0
94,0.43,0.37,"item9",1,0
94,0.43,0.37,"item10",1,0
94,0.43,0.37,"item11",1,0
94,0.43,0.37,"item12",1,0
94,0.43,0.37,"item13",1,0
94,0.43,0.37,"item14",1,0
94,0.43,0.37,"item15",1,0
94,0.43,0.37,"item16",1,0
94,0.43,0.37,"item17",1,0
94,0.43,0.37,"item18",1,0
96,0.58,0.73,"item1",2,0
96,0.58,0.73,"item2",2,0
96,0.58,0.73,"item3",1,0
96,0.58,0.73,"item4",2,0
96,0.58,0.73,"item5",2,0
96,0.58,0.73,"item6",1,0
96,0.58,0.73,"item7",3,0
96,0.58,0.73,"item8",3,0
96,0.58,0.73,"item9",4,1
96,0.58,0.73,"item10",2,0
96,0.58,0.73,"item11",1,0
96,0.58,0.73,"item12",1,0
96,0.58,0.73,"item13",2,0
96,0.58,0.73,"item14",2,0
96,0.58,0.73,"item15",1,0
96,0.58,0.73,"item16",2,0
96,0.58,0.73,"item17",1,0
96,0.58,0.73,"item18",1,0
100,0.71,1.23,"item1",2,0
100,0.71,1.23,"item2",2,0
100,0.71,1.23,"item3",2,0
100,0.71,1.23,"item4",2,0
100,0.71,1.23,"item5",2,0
100,0.71,1.23,"item6",2,0
100,0.71,1.23,"item7",3,0
100,0.71,1.23,"item8",2,0
100,0.71,1.23,"item9",2,0
100,0.71,1.23,"item10",2,0
100,0.71,1.23,"item11",2,0
100,0.71,1.23,"item12",2,0
100,0.71,1.23,"item13",2,0
100,0.71,1.23,"item14",2,0
100,0.71,1.23,"item15",2,0
100,0.71,1.23,"item16",2,0
100,0.71,1.23,"item17",2,0
100,0.71,1.23,"item18",2,0
101,0.69,1.33,"item1",2,0
101,0.69,1.33,"item2",2,0
101,0.69,1.33,"item3",2,0
101,0.69,1.33,"item4",2,0
101,0.69,1.33,"item5",2,0
101,0.69,1.33,"item6",2,0
101,0.69,1.33,"item7",2,0
101,0.69,1.33,"item8",2,0
101,0.69,1.33,"item9",2,0
101,0.69,1.33,"item10",2,0
101,0.69,1.33,"item11",2,0
101,0.69,1.33,"item12",2,0
101,0.69,1.33,"item13",2,0
101,0.69,1.33,"item14",2,0
101,0.69,1.33,"item15",2,0
101,0.69,1.33,"item16",2,0
101,0.69,1.33,"item17",2,0
101,0.69,1.33,"item18",1,0
104,0.96,2.5,"item1",1,0
104,0.96,2.5,"item2",1,0
104,0.96,2.5,"item3",1,0
104,0.96,2.5,"item4",1,0
104,0.96,2.5,"item5",2,0
104,0.96,2.5,"item6",2,0
104,0.96,2.5,"item7",2,0
104,0.96,2.5,"item8",1,0
104,0.96,2.5,"item9",2,0
104,0.96,2.5,"item10",2,0
104,0.96,2.5,"item11",1,0
104,0.96,2.5,"item12",1,0
104,0.96,2.5,"item13",1,0
104,0.96,2.5,"item14",1,0
104,0.96,2.5,"item15",1,0
104,0.96,2.5,"item16",1,0
104,0.96,2.5,"item17",1,0
104,0.96,2.5,"item18",1,0
108,0.91,0.38,"item1",2,0
108,0.91,0.38,"item2",3,0
108,0.91,0.38,"item3",3,0
108,0.91,0.38,"item4",2,0
108,0.91,0.38,"item5",1,0
108,0.91,0.38,"item6",1,0
108,0.91,0.38,"item7",3,0
108,0.91,0.38,"item8",3,0
108,0.91,0.38,"item9",3,0
108,0.91,0.38,"item10",1,0
108,0.91,0.38,"item11",1,0
108,0.91,0.38,"item12",1,0
108,0.91,0.38,"item13",1,0
108,0.91,0.38,"item14",1,0
108,0.91,0.38,"item15",1,0
108,0.91,0.38,"item16",1,0
108,0.91,0.38,"item17",1,0
108,0.91,0.38,"item18",1,0
109,0.87,2.87,"item1",2,0
109,0.87,2.87,"item2",1,0
109,0.87,2.87,"item3",1,0
109,0.87,2.87,"item4",1,0
109,0.87,2.87,"item5",1,0
109,0.87,2.87,"item6",1,0
109,0.87,2.87,"item7",3,0
109,0.87,2.87,"item8",2,0
109,0.87,2.87,"item9",4,1
109,0.87,2.87,"item10",1,0
109,0.87,2.87,"item11",1,0
109,0.87,2.87,"item12",1,0
109,0.87,2.87,"item13",1,0
109,0.87,2.87,"item14",4,1
109,0.87,2.87,"item15",2,0
109,0.87,2.87,"item16",1,0
109,0.87,2.87,"item17",1,0
109,0.87,2.87,"item18",1,0
110,0.76,2.23,"item1",2,0
110,0.76,2.23,"item2",2,0
110,0.76,2.23,"item3",2,0
110,0.76,2.23,"item4",3,0
110,0.76,2.23,"item5",2,0
110,0.76,2.23,"item6",3,0
110,0.76,2.23,"item7",3,0
110,0.76,2.23,"item8",3,0
110,0.76,2.23,"item9",3,0
110,0.76,2.23,"item10",2,0
110,0.76,2.23,"item11",1,0
110,0.76,2.23,"item12",1,0
110,0.76,2.23,"item13",2,0
110,0.76,2.23,"item14",1,0
110,0.76,2.23,"item15",1,0
110,0.76,2.23,"item16",1,0
110,0.76,2.23,"item17",1,0
110,0.76,2.23,"item18",1,0
111,0.9,0.46,"item1",2,0
111,0.9,0.46,"item2",2,0
111,0.9,0.46,"item3",2,0
111,0.9,0.46,"item4",2,0
111,0.9,0.46,"item5",2,0
111,0.9,0.46,"item6",2,0
111,0.9,0.46,"item7",3,0
111,0.9,0.46,"item8",3,0
111,0.9,0.46,"item9",3,0
111,0.9,0.46,"item10",2,0
111,0.9,0.46,"item11",2,0
111,0.9,0.46,"item12",2,0
111,0.9,0.46,"item13",2,0
111,0.9,0.46,"item14",2,0
111,0.9,0.46,"item15",2,0
111,0.9,0.46,"item16",2,0
111,0.9,0.46,"item17",2,0
111,0.9,0.46,"item18",1,0
112,NA,NA,"item1",3,0
112,NA,NA,"item2",3,0
112,NA,NA,"item3",3,0
112,NA,NA,"item4",2,0
112,NA,NA,"item5",2,0
112,NA,NA,"item6",2,0
112,NA,NA,"item7",3,0
112,NA,NA,"item8",3,0
112,NA,NA,"item9",3,0
112,NA,NA,"item10",3,0
112,NA,NA,"item11",2,0
112,NA,NA,"item12",3,0
112,NA,NA,"item13",3,0
112,NA,NA,"item14",3,0
112,NA,NA,"item15",3,0
112,NA,NA,"item16",3,0
112,NA,NA,"item17",3,0
112,NA,NA,"item18",3,0
114,0.53,1.27,"item1",1,0
114,0.53,1.27,"item2",2,0
114,0.53,1.27,"item3",2,0
114,0.53,1.27,"item4",2,0
114,0.53,1.27,"item5",2,0
114,0.53,1.27,"item6",2,0
114,0.53,1.27,"item7",2,0
114,0.53,1.27,"item8",2,0
114,0.53,1.27,"item9",2,0
114,0.53,1.27,"item10",2,0
114,0.53,1.27,"item11",2,0
114,0.53,1.27,"item12",2,0
114,0.53,1.27,"item13",2,0
114,0.53,1.27,"item14",2,0
114,0.53,1.27,"item15",2,0
114,0.53,1.27,"item16",2,0
114,0.53,1.27,"item17",1,0
114,0.53,1.27,"item18",1,0
115,0.96,1.11,"item1",1,0
115,0.96,1.11,"item2",1,0
115,0.96,1.11,"item3",1,0
115,0.96,1.11,"item4",2,0
115,0.96,1.11,"item5",2,0
115,0.96,1.11,"item6",2,0
115,0.96,1.11,"item7",3,0
115,0.96,1.11,"item8",3,0
115,0.96,1.11,"item9",3,0
115,0.96,1.11,"item10",3,0
115,0.96,1.11,"item11",3,0
115,0.96,1.11,"item12",3,0
115,0.96,1.11,"item13",3,0
115,0.96,1.11,"item14",3,0
115,0.96,1.11,"item15",3,0
115,0.96,1.11,"item16",3,0
115,0.96,1.11,"item17",3,0
115,0.96,1.11,"item18",2,0
117,0.43,2.5,"item1",2,0
117,0.43,2.5,"item2",2,0
117,0.43,2.5,"item3",2,0
117,0.43,2.5,"item4",3,0
117,0.43,2.5,"item5",2,0
117,0.43,2.5,"item6",2,0
117,0.43,2.5,"item7",2,0
117,0.43,2.5,"item8",2,0
117,0.43,2.5,"item9",2,0
117,0.43,2.5,"item10",2,0
117,0.43,2.5,"item11",3,0
117,0.43,2.5,"item12",2,0
117,0.43,2.5,"item13",2,0
117,0.43,2.5,"item14",2,0
117,0.43,2.5,"item15",2,0
117,0.43,2.5,"item16",2,0
117,0.43,2.5,"item17",2,0
117,0.43,2.5,"item18",2,0
118,0.88,1.02,"item1",2,0
118,0.88,1.02,"item2",2,0
118,0.88,1.02,"item3",2,0
118,0.88,1.02,"item4",2,0
118,0.88,1.02,"item5",2,0
118,0.88,1.02,"item6",2,0
118,0.88,1.02,"item7",2,0
118,0.88,1.02,"item8",2,0
118,0.88,1.02,"item9",2,0
118,0.88,1.02,"item10",2,0
118,0.88,1.02,"item11",3,0
118,0.88,1.02,"item12",3,0
118,0.88,1.02,"item13",2,0
118,0.88,1.02,"item14",2,0
118,0.88,1.02,"item15",3,0
118,0.88,1.02,"item16",2,0
118,0.88,1.02,"item17",2,0
118,0.88,1.02,"item18",2,0
119,0.39,1.86,"item1",2,0
119,0.39,1.86,"item2",2,0
119,0.39,1.86,"item3",2,0
119,0.39,1.86,"item4",3,0
119,0.39,1.86,"item5",2,0
119,0.39,1.86,"item6",2,0
119,0.39,1.86,"item7",3,0
119,0.39,1.86,"item8",3,0
119,0.39,1.86,"item9",2,0
119,0.39,1.86,"item10",4,1
119,0.39,1.86,"item11",4,1
119,0.39,1.86,"item12",4,1
119,0.39,1.86,"item13",3,0
119,0.39,1.86,"item14",4,1
119,0.39,1.86,"item15",2,0
119,0.39,1.86,"item16",2,0
119,0.39,1.86,"item17",2,0
119,0.39,1.86,"item18",2,0
120,0.7,0.92,"item1",3,0
120,0.7,0.92,"item2",3,0
120,0.7,0.92,"item3",3,0
120,0.7,0.92,"item4",3,0
120,0.7,0.92,"item5",1,0
120,0.7,0.92,"item6",1,0
120,0.7,0.92,"item7",2,0
120,0.7,0.92,"item8",2,0
120,0.7,0.92,"item9",2,0
120,0.7,0.92,"item10",2,0
120,0.7,0.92,"item11",2,0
120,0.7,0.92,"item12",1,0
120,0.7,0.92,"item13",2,0
120,0.7,0.92,"item14",1,0
120,0.7,0.92,"item15",2,0
120,0.7,0.92,"item16",2,0
120,0.7,0.92,"item17",2,0
120,0.7,0.92,"item18",2,0
122,0.37,2.05,"item1",1,0
122,0.37,2.05,"item2",1,0
122,0.37,2.05,"item3",1,0
122,0.37,2.05,"item4",1,0
122,0.37,2.05,"item5",2,0
122,0.37,2.05,"item6",2,0
122,0.37,2.05,"item7",3,0
122,0.37,2.05,"item8",3,0
122,0.37,2.05,"item9",1,0
122,0.37,2.05,"item10",2,0
122,0.37,2.05,"item11",1,0
122,0.37,2.05,"item12",1,0
122,0.37,2.05,"item13",1,0
122,0.37,2.05,"item14",1,0
122,0.37,2.05,"item15",1,0
122,0.37,2.05,"item16",1,0
122,0.37,2.05,"item17",1,0
122,0.37,2.05,"item18",1,0
131,0.49,1.69,"item1",3,0
131,0.49,1.69,"item2",3,0
131,0.49,1.69,"item3",2,0
131,0.49,1.69,"item4",2,0
131,0.49,1.69,"item5",2,0
131,0.49,1.69,"item6",2,0
131,0.49,1.69,"item7",3,0
131,0.49,1.69,"item8",2,0
131,0.49,1.69,"item9",1,0
131,0.49,1.69,"item10",3,0
131,0.49,1.69,"item11",1,0
131,0.49,1.69,"item12",1,0
131,0.49,1.69,"item13",1,0
131,0.49,1.69,"item14",1,0
131,0.49,1.69,"item15",1,0
131,0.49,1.69,"item16",1,0
131,0.49,1.69,"item17",1,0
131,0.49,1.69,"item18",1,0
132,0.64,1.2,"item1",2,0
132,0.64,1.2,"item2",2,0
132,0.64,1.2,"item3",2,0
132,0.64,1.2,"item4",2,0
132,0.64,1.2,"item5",2,0
132,0.64,1.2,"item6",2,0
132,0.64,1.2,"item7",2,0
132,0.64,1.2,"item8",2,0
132,0.64,1.2,"item9",1,0
132,0.64,1.2,"item10",2,0
132,0.64,1.2,"item11",1,0
132,0.64,1.2,"item12",1,0
132,0.64,1.2,"item13",1,0
132,0.64,1.2,"item14",1,0
132,0.64,1.2,"item15",1,0
132,0.64,1.2,"item16",1,0
132,0.64,1.2,"item17",1,0
132,0.64,1.2,"item18",2,0
133,0.49,1.15,"item1",2,0
133,0.49,1.15,"item2",2,0
133,0.49,1.15,"item3",2,0
133,0.49,1.15,"item4",1,0
133,0.49,1.15,"item5",1,0
133,0.49,1.15,"item6",1,0
133,0.49,1.15,"item7",1,0
133,0.49,1.15,"item8",1,0
133,0.49,1.15,"item9",1,0
133,0.49,1.15,"item10",1,0
133,0.49,1.15,"item11",1,0
133,0.49,1.15,"item12",1,0
133,0.49,1.15,"item13",1,0
133,0.49,1.15,"item14",1,0
133,0.49,1.15,"item15",1,0
133,0.49,1.15,"item16",1,0
133,0.49,1.15,"item17",1,0
133,0.49,1.15,"item18",1,0
134,0.49,0.83,"item1",4,1
134,0.49,0.83,"item2",3,0
134,0.49,0.83,"item3",3,0
134,0.49,0.83,"item4",2,0
134,0.49,0.83,"item5",2,0
134,0.49,0.83,"item6",2,0
134,0.49,0.83,"item7",2,0
134,0.49,0.83,"item8",2,0
134,0.49,0.83,"item9",2,0
134,0.49,0.83,"item10",1,0
134,0.49,0.83,"item11",2,0
134,0.49,0.83,"item12",1,0
134,0.49,0.83,"item13",1,0
134,0.49,0.83,"item14",1,0
134,0.49,0.83,"item15",2,0
134,0.49,0.83,"item16",2,0
134,0.49,0.83,"item17",1,0
134,0.49,0.83,"item18",1,0
135,0.78,0.29,"item1",3,0
135,0.78,0.29,"item2",3,0
135,0.78,0.29,"item3",3,0
135,0.78,0.29,"item4",3,0
135,0.78,0.29,"item5",2,0
135,0.78,0.29,"item6",2,0
135,0.78,0.29,"item7",2,0
135,0.78,0.29,"item8",2,0
135,0.78,0.29,"item9",2,0
135,0.78,0.29,"item10",2,0
135,0.78,0.29,"item11",2,0
135,0.78,0.29,"item12",2,0
135,0.78,0.29,"item13",2,0
135,0.78,0.29,"item14",2,0
135,0.78,0.29,"item15",2,0
135,0.78,0.29,"item16",2,0
135,0.78,0.29,"item17",1,0
135,0.78,0.29,"item18",1,0
139,0.57,0.78,"item1",2,0
139,0.57,0.78,"item2",2,0
139,0.57,0.78,"item3",2,0
139,0.57,0.78,"item4",2,0
139,0.57,0.78,"item5",1,0
139,0.57,0.78,"item6",2,0
139,0.57,0.78,"item7",3,0
139,0.57,0.78,"item8",2,0
139,0.57,0.78,"item9",2,0
139,0.57,0.78,"item10",2,0
139,0.57,0.78,"item11",2,0
139,0.57,0.78,"item12",2,0
139,0.57,0.78,"item13",1,0
139,0.57,0.78,"item14",2,0
139,0.57,0.78,"item15",2,0
139,0.57,0.78,"item16",2,0
139,0.57,0.78,"item17",1,0
139,0.57,0.78,"item18",2,0
143,0.55,0.77,"item1",2,0
143,0.55,0.77,"item2",2,0
143,0.55,0.77,"item3",2,0
143,0.55,0.77,"item4",2,0
143,0.55,0.77,"item5",2,0
143,0.55,0.77,"item6",2,0
143,0.55,0.77,"item7",2,0
143,0.55,0.77,"item8",2,0
143,0.55,0.77,"item9",2,0
143,0.55,0.77,"item10",3,0
143,0.55,0.77,"item11",3,0
143,0.55,0.77,"item12",2,0
143,0.55,0.77,"item13",3,0
143,0.55,0.77,"item14",4,1
143,0.55,0.77,"item15",3,0
143,0.55,0.77,"item16",2,0
143,0.55,0.77,"item17",1,0
143,0.55,0.77,"item18",2,0
144,0.81,0.78,"item1",2,0
144,0.81,0.78,"item2",3,0
144,0.81,0.78,"item3",3,0
144,0.81,0.78,"item4",1,0
144,0.81,0.78,"item5",2,0
144,0.81,0.78,"item6",2,0
144,0.81,0.78,"item7",2,0
144,0.81,0.78,"item8",2,0
144,0.81,0.78,"item9",1,0
144,0.81,0.78,"item10",1,0
144,0.81,0.78,"item11",1,0
144,0.81,0.78,"item12",1,0
144,0.81,0.78,"item13",1,0
144,0.81,0.78,"item14",1,0
144,0.81,0.78,"item15",1,0
144,0.81,0.78,"item16",1,0
144,0.81,0.78,"item17",1,0
144,0.81,0.78,"item18",1,0
145,0.75,2.58,"item1",1,0
145,0.75,2.58,"item2",1,0
145,0.75,2.58,"item3",1,0
145,0.75,2.58,"item4",2,0
145,0.75,2.58,"item5",2,0
145,0.75,2.58,"item6",2,0
145,0.75,2.58,"item7",3,0
145,0.75,2.58,"item8",3,0
145,0.75,2.58,"item9",3,0
145,0.75,2.58,"item10",3,0
145,0.75,2.58,"item11",3,0
145,0.75,2.58,"item12",3,0
145,0.75,2.58,"item13",3,0
145,0.75,2.58,"item14",2,0
145,0.75,2.58,"item15",1,0
145,0.75,2.58,"item16",3,0
145,0.75,2.58,"item17",1,0
145,0.75,2.58,"item18",3,0
146,0.42,3.65,"item1",2,0
146,0.42,3.65,"item2",3,0
146,0.42,3.65,"item3",2,0
146,0.42,3.65,"item4",3,0
146,0.42,3.65,"item5",3,0
146,0.42,3.65,"item6",2,0
146,0.42,3.65,"item7",3,0
146,0.42,3.65,"item8",3,0
146,0.42,3.65,"item9",3,0
146,0.42,3.65,"item10",1,0
146,0.42,3.65,"item11",1,0
146,0.42,3.65,"item12",1,0
146,0.42,3.65,"item13",1,0
146,0.42,3.65,"item14",2,0
146,0.42,3.65,"item15",2,0
146,0.42,3.65,"item16",2,0
146,0.42,3.65,"item17",1,0
146,0.42,3.65,"item18",1,0
149,1.19,0.31,"item1",3,0
149,1.19,0.31,"item2",3,0
149,1.19,0.31,"item3",3,0
149,1.19,0.31,"item4",2,0
149,1.19,0.31,"item5",2,0
149,1.19,0.31,"item6",2,0
149,1.19,0.31,"item7",2,0
149,1.19,0.31,"item8",2,0
149,1.19,0.31,"item9",2,0
149,1.19,0.31,"item10",3,0
149,1.19,0.31,"item11",2,0
149,1.19,0.31,"item12",2,0
149,1.19,0.31,"item13",2,0
149,1.19,0.31,"item14",2,0
149,1.19,0.31,"item15",3,0
149,1.19,0.31,"item16",1,0
149,1.19,0.31,"item17",2,0
149,1.19,0.31,"item18",1,0
150,0.47,2.73,"item1",2,0
150,0.47,2.73,"item2",2,0
150,0.47,2.73,"item3",2,0
150,0.47,2.73,"item4",1,0
150,0.47,2.73,"item5",1,0
150,0.47,2.73,"item6",1,0
150,0.47,2.73,"item7",3,0
150,0.47,2.73,"item8",1,0
150,0.47,2.73,"item9",2,0
150,0.47,2.73,"item10",1,0
150,0.47,2.73,"item11",2,0
150,0.47,2.73,"item12",1,0
150,0.47,2.73,"item13",1,0
150,0.47,2.73,"item14",1,0
150,0.47,2.73,"item15",1,0
150,0.47,2.73,"item16",1,0
150,0.47,2.73,"item17",1,0
150,0.47,2.73,"item18",1,0
151,0.43,1.16,"item1",4,1
151,0.43,1.16,"item2",4,1
151,0.43,1.16,"item3",4,1
151,0.43,1.16,"item4",2,0
151,0.43,1.16,"item5",2,0
151,0.43,1.16,"item6",1,0
151,0.43,1.16,"item7",1,0
151,0.43,1.16,"item8",1,0
151,0.43,1.16,"item9",1,0
151,0.43,1.16,"item10",1,0
151,0.43,1.16,"item11",1,0
151,0.43,1.16,"item12",1,0
151,0.43,1.16,"item13",1,0
151,0.43,1.16,"item14",1,0
151,0.43,1.16,"item15",1,0
151,0.43,1.16,"item16",1,0
151,0.43,1.16,"item17",1,0
151,0.43,1.16,"item18",1,0
153,0.7,0.67,"item1",3,0
153,0.7,0.67,"item2",3,0
153,0.7,0.67,"item3",3,0
153,0.7,0.67,"item4",1,0
153,0.7,0.67,"item5",1,0
153,0.7,0.67,"item6",1,0
153,0.7,0.67,"item7",1,0
153,0.7,0.67,"item8",1,0
153,0.7,0.67,"item9",1,0
153,0.7,0.67,"item10",1,0
153,0.7,0.67,"item11",1,0
153,0.7,0.67,"item12",1,0
153,0.7,0.67,"item13",1,0
153,0.7,0.67,"item14",1,0
153,0.7,0.67,"item15",1,0
153,0.7,0.67,"item16",1,0
153,0.7,0.67,"item17",1,0
153,0.7,0.67,"item18",1,0
158,0.9,1.84,"item1",2,0
158,0.9,1.84,"item2",2,0
158,0.9,1.84,"item3",2,0
158,0.9,1.84,"item4",2,0
158,0.9,1.84,"item5",2,0
158,0.9,1.84,"item6",2,0
158,0.9,1.84,"item7",2,0
158,0.9,1.84,"item8",2,0
158,0.9,1.84,"item9",2,0
158,0.9,1.84,"item10",2,0
158,0.9,1.84,"item11",3,0
158,0.9,1.84,"item12",1,0
158,0.9,1.84,"item13",2,0
158,0.9,1.84,"item14",3,0
158,0.9,1.84,"item15",2,0
158,0.9,1.84,"item16",2,0
158,0.9,1.84,"item17",2,0
158,0.9,1.84,"item18",1,0
159,0.63,0.3,"item1",3,0
159,0.63,0.3,"item2",2,0
159,0.63,0.3,"item3",2,0
159,0.63,0.3,"item4",3,0
159,0.63,0.3,"item5",2,0
159,0.63,0.3,"item6",3,0
159,0.63,0.3,"item7",2,0
159,0.63,0.3,"item8",1,0
159,0.63,0.3,"item9",3,0
159,0.63,0.3,"item10",1,0
159,0.63,0.3,"item11",1,0
159,0.63,0.3,"item12",1,0
159,0.63,0.3,"item13",1,0
159,0.63,0.3,"item14",1,0
159,0.63,0.3,"item15",1,0
159,0.63,0.3,"item16",1,0
159,0.63,0.3,"item17",1,0
159,0.63,0.3,"item18",1,0
163,0.75,1,"item1",3,0
163,0.75,1,"item2",3,0
163,0.75,1,"item3",3,0
163,0.75,1,"item4",2,0
163,0.75,1,"item5",2,0
163,0.75,1,"item6",1,0
163,0.75,1,"item7",2,0
163,0.75,1,"item8",1,0
163,0.75,1,"item9",1,0
163,0.75,1,"item10",1,0
163,0.75,1,"item11",1,0
163,0.75,1,"item12",1,0
163,0.75,1,"item13",1,0
163,0.75,1,"item14",1,0
163,0.75,1,"item15",1,0
163,0.75,1,"item16",1,0
163,0.75,1,"item17",1,0
163,0.75,1,"item18",1,0
165,0.58,0.79,"item1",2,0
165,0.58,0.79,"item2",2,0
165,0.58,0.79,"item3",2,0
165,0.58,0.79,"item4",2,0
165,0.58,0.79,"item5",2,0
165,0.58,0.79,"item6",2,0
165,0.58,0.79,"item7",2,0
165,0.58,0.79,"item8",2,0
165,0.58,0.79,"item9",2,0
165,0.58,0.79,"item10",2,0
165,0.58,0.79,"item11",2,0
165,0.58,0.79,"item12",2,0
165,0.58,0.79,"item13",3,0
165,0.58,0.79,"item14",2,0
165,0.58,0.79,"item15",2,0
165,0.58,0.79,"item16",2,0
165,0.58,0.79,"item17",2,0
165,0.58,0.79,"item18",1,0
167,0.93,0.6,"item1",4,1
167,0.93,0.6,"item2",4,1
167,0.93,0.6,"item3",4,1
167,0.93,0.6,"item4",1,0
167,0.93,0.6,"item5",1,0
167,0.93,0.6,"item6",1,0
167,0.93,0.6,"item7",1,0
167,0.93,0.6,"item8",1,0
167,0.93,0.6,"item9",1,0
167,0.93,0.6,"item10",1,0
167,0.93,0.6,"item11",1,0
167,0.93,0.6,"item12",1,0
167,0.93,0.6,"item13",1,0
167,0.93,0.6,"item14",1,0
167,0.93,0.6,"item15",1,0
167,0.93,0.6,"item16",1,0
167,0.93,0.6,"item17",1,0
167,0.93,0.6,"item18",1,0
168,0.83,0.94,"item1",3,0
168,0.83,0.94,"item2",3,0
168,0.83,0.94,"item3",3,0
168,0.83,0.94,"item4",2,0
168,0.83,0.94,"item5",2,0
168,0.83,0.94,"item6",2,0
168,0.83,0.94,"item7",3,0
